,Fecha,Latitud,Longitud,altura,V_radial,Reflectividad
1746,2020-08-17_23:55:53,6.982,-73.780,220.0,0.470,-5.090
1747,2020-08-17_23:55:53,6.982,-73.780,325.3,-0.607,-5.027
1748,2020-08-17_23:55:53,7.062,-73.780,232.2,-0.210,-3.143
1749,2020-08-17_23:55:53,7.062,-73.780,434.5,-1.406,-3.136
1750,2020-08-17_23:55:53,7.062,-73.780,730.1,-1.365,-1.800
1751,2020-08-17_23:55:53,7.143,-73.780,324.5,-0.685,-3.533
1752,2020-08-17_23:55:53,7.143,-73.780,654.6,-0.783,-0.667
1753,2020-08-17_23:55:53,7.143,-73.780,1136.7,-0.573,-5.200
1754,2020-08-17_23:55:53,7.224,-73.780,883.6,-1.143,-1.250
1755,2020-08-17_23:55:53,7.224,-73.780,1552.2,-0.578,-9.704
1756,2020-08-17_23:55:53,7.305,-73.780,1121.5,-1.663,-3.591
1757,2020-08-17_23:55:53,7.386,-73.780,655.0,-0.805,-0.786
1758,2020-08-17_23:55:53,7.386,-73.780,1364.7,-2.066,-6.944
1759,2020-08-17_23:55:53,7.467,-73.780,786.1,-1.523,-1.636
1760,2020-08-17_23:55:53,7.628,-73.780,1072.5,-1.868,-4.750
1761,2020-08-17_23:55:53,7.709,-73.780,1231.4,-2.770,-4.611
1762,2020-08-17_23:55:53,8.033,-73.780,1953.8,-2.161,9.790
1763,2020-08-17_23:55:53,8.033,-73.780,3679.7,-1.108,8.515
1764,2020-08-17_23:55:53,8.033,-73.780,6197.4,6.167,12.789
1765,2020-08-17_23:55:53,8.113,-73.780,2160.9,-2.079,15.631
1766,2020-08-17_23:55:53,8.113,-73.780,4018.2,1.105,11.932
1767,2020-08-17_23:55:53,8.113,-73.780,6725.1,5.444,15.871
1768,2020-08-17_23:55:53,8.194,-73.780,2371.9,-2.286,19.303
1769,2020-08-17_23:55:53,8.194,-73.780,4354.2,2.786,16.504
1770,2020-08-17_23:55:53,8.194,-73.780,7250.0,4.123,13.386
1771,2020-08-17_23:55:53,8.275,-73.780,2597.5,-0.719,18.974
1772,2020-08-17_23:55:53,8.275,-73.780,4705.5,2.541,14.821
1773,2020-08-17_23:55:53,8.275,-73.780,7793.0,3.280,11.273
1774,2020-08-17_23:55:53,8.356,-73.780,2831.9,-0.912,22.036
1775,2020-08-17_23:55:53,8.356,-73.780,5065.4,2.265,16.189
1776,2020-08-17_23:55:53,8.356,-73.780,8341.2,2.101,6.316
1777,2020-08-17_23:55:53,8.437,-73.780,3075.7,0.374,19.293
1778,2020-08-17_23:55:53,8.437,-73.780,5436.8,1.612,15.914
1779,2020-08-17_23:55:53,8.437,-73.780,8895.7,1.574,6.122
1780,2020-08-17_23:55:53,8.518,-73.780,3326.2,-0.364,15.793
1781,2020-08-17_23:55:53,8.518,-73.780,5817.7,0.316,11.075
1782,2020-08-17_23:55:53,8.598,-73.780,3575.8,-0.273,17.300
1783,2020-08-17_23:55:53,8.598,-73.780,6193.9,1.050,10.739
1784,2020-08-17_23:55:53,8.679,-73.780,3855.1,-0.157,13.176
1785,2020-08-17_23:55:53,5.607,-73.698,7693.3,-3.661,-1.167
1786,2020-08-17_23:55:53,5.688,-73.698,7141.1,-3.838,-0.450
1787,2020-08-17_23:55:53,6.497,-73.698,1329.1,-0.684,-8.000
1788,2020-08-17_23:55:53,6.577,-73.698,1086.4,-1.628,-9.889
1789,2020-08-17_23:55:53,6.658,-73.698,853.4,-0.441,-6.662
1790,2020-08-17_23:55:53,6.658,-73.698,1498.0,-1.376,-10.988
1791,2020-08-17_23:55:53,6.739,-73.698,315.5,-0.432,-10.611
1792,2020-08-17_23:55:53,6.739,-73.698,633.7,0.678,-9.221
1793,2020-08-17_23:55:53,6.739,-73.698,1099.1,0.157,-7.721
1794,2020-08-17_23:55:53,6.820,-73.698,230.8,-0.083,-16.402
1795,2020-08-17_23:55:53,6.820,-73.698,431.0,-0.262,-6.517
1796,2020-08-17_23:55:53,6.820,-73.698,723.6,-0.106,-5.951
1797,2020-08-17_23:55:53,6.901,-73.698,168.5,-1.258,-12.832
1798,2020-08-17_23:55:53,6.901,-73.698,273.9,-0.065,-2.784
1799,2020-08-17_23:55:53,6.901,-73.698,428.1,-0.057,-3.565
1800,2020-08-17_23:55:53,6.982,-73.698,177.3,-0.475,-2.634
1801,2020-08-17_23:55:53,6.982,-73.698,296.9,-0.721,-3.469
1802,2020-08-17_23:55:53,6.982,-73.698,471.5,-0.593,-2.819
1803,2020-08-17_23:55:53,7.062,-73.698,247.1,-1.132,-4.056
1804,2020-08-17_23:55:53,7.062,-73.698,471.2,-0.816,-4.643
1805,2020-08-17_23:55:53,7.062,-73.698,798.2,0.437,-3.244
1806,2020-08-17_23:55:53,7.143,-73.698,334.7,-1.130,-3.800
1807,2020-08-17_23:55:53,7.143,-73.698,678.3,-0.518,-3.000
1808,2020-08-17_23:55:53,7.143,-73.698,1179.8,0.929,-5.953
1809,2020-08-17_23:55:53,7.224,-73.698,433.8,-0.787,-4.438
1810,2020-08-17_23:55:53,7.224,-73.698,900.5,-0.219,-5.077
1811,2020-08-17_23:55:53,7.224,-73.698,1581.9,0.757,-8.846
1812,2020-08-17_23:55:53,7.305,-73.698,1134.6,-0.943,-5.955
1813,2020-08-17_23:55:53,7.386,-73.698,1381.9,-1.505,-7.583
1814,2020-08-17_23:55:53,7.467,-73.698,790.9,-0.854,-2.250
1815,2020-08-17_23:55:53,7.548,-73.698,929.9,-1.548,-5.750
1816,2020-08-17_23:55:53,7.628,-73.698,1078.4,-1.027,-5.125
1817,2020-08-17_23:55:53,7.709,-73.698,1235.2,-0.576,-2.500
1818,2020-08-17_23:55:53,8.113,-73.698,2158.3,-2.281,7.650
1819,2020-08-17_23:55:53,8.113,-73.698,4012.8,-0.340,6.267
1820,2020-08-17_23:55:53,8.113,-73.698,6721.8,5.706,9.516
1821,2020-08-17_23:55:53,8.194,-73.698,2381.0,-1.872,3.958
1822,2020-08-17_23:55:53,8.194,-73.698,4369.8,2.609,12.060
1823,2020-08-17_23:55:53,8.194,-73.698,7268.5,4.737,12.392
1824,2020-08-17_23:55:53,8.275,-73.698,2601.4,-2.241,7.500
1825,2020-08-17_23:55:53,8.275,-73.698,4712.4,2.766,7.517
1826,2020-08-17_23:55:53,8.275,-73.698,7797.5,2.501,5.229
1827,2020-08-17_23:55:53,8.356,-73.698,2834.9,-1.872,20.688
1828,2020-08-17_23:55:53,8.356,-73.698,5071.5,0.846,17.205
1829,2020-08-17_23:55:53,8.356,-73.698,8345.8,2.433,5.116
1830,2020-08-17_23:55:53,8.437,-73.698,3071.5,-0.355,17.000
1831,2020-08-17_23:55:53,8.437,-73.698,5434.4,1.795,14.799
1832,2020-08-17_23:55:53,8.437,-73.698,8889.2,2.220,4.575
1833,2020-08-17_23:55:53,8.518,-73.698,3327.7,-2.327,13.567
1834,2020-08-17_23:55:53,8.518,-73.698,5822.0,1.745,8.520
1835,2020-08-17_23:55:53,8.598,-73.698,3589.0,-1.275,16.635
1836,2020-08-17_23:55:53,8.598,-73.698,6210.2,2.282,12.158
1837,2020-08-17_23:55:53,8.679,-73.698,3859.7,-1.172,7.357
1838,2020-08-17_23:55:53,5.607,-73.617,7708.5,-3.745,-1.000
1839,2020-08-17_23:55:53,6.497,-73.617,1387.0,-0.575,-6.797
1840,2020-08-17_23:55:53,6.577,-73.617,1154.3,-1.284,-4.663
1841,2020-08-17_23:55:53,6.658,-73.617,937.0,-1.142,-6.043
1842,2020-08-17_23:55:53,6.658,-73.617,1647.1,-1.001,-9.524
1843,2020-08-17_23:55:53,6.739,-73.617,362.2,-0.504,-8.500
1844,2020-08-17_23:55:53,6.739,-73.617,741.2,0.843,-5.571
1845,2020-08-17_23:55:53,6.739,-73.617,1294.1,-0.809,-5.951
1846,2020-08-17_23:55:53,6.820,-73.617,292.1,-0.704,-4.361
1847,2020-08-17_23:55:53,6.820,-73.617,578.6,-0.323,-2.068
1848,2020-08-17_23:55:53,6.820,-73.617,997.8,1.458,-5.442
1849,2020-08-17_23:55:53,6.901,-73.617,252.2,-0.845,-6.792
1850,2020-08-17_23:55:53,6.901,-73.617,483.6,-0.680,-1.907
1851,2020-08-17_23:55:53,6.901,-73.617,821.3,0.823,-2.893
1852,2020-08-17_23:55:53,6.982,-73.617,257.2,-0.845,-4.347
1853,2020-08-17_23:55:53,6.982,-73.617,495.5,0.026,-2.259
1854,2020-08-17_23:55:53,6.982,-73.617,843.6,1.417,-3.880
1855,2020-08-17_23:55:53,7.062,-73.617,304.8,-1.031,-4.833
1856,2020-08-17_23:55:53,7.062,-73.617,608.6,0.050,-4.350
1857,2020-08-17_23:55:53,7.062,-73.617,1052.2,1.683,-7.238
1858,2020-08-17_23:55:53,7.143,-73.617,379.3,-0.546,-2.533
1859,2020-08-17_23:55:53,7.143,-73.617,779.5,0.934,-4.228
1860,2020-08-17_23:55:53,7.143,-73.617,1364.4,0.721,-10.022
1861,2020-08-17_23:55:53,7.224,-73.617,470.7,-0.725,-4.000
1862,2020-08-17_23:55:53,7.224,-73.617,980.5,0.404,-5.864
1863,2020-08-17_23:55:53,7.224,-73.617,1724.9,-2.451,-11.167
1864,2020-08-17_23:55:53,7.305,-73.617,575.2,-0.164,-5.000
1865,2020-08-17_23:55:53,7.305,-73.617,1201.3,-1.001,-7.711
1866,2020-08-17_23:55:53,7.386,-73.617,691.0,-0.093,-2.972
1867,2020-08-17_23:55:53,7.386,-73.617,1436.8,-1.620,-8.333
1868,2020-08-17_23:55:53,7.467,-73.617,816.9,-0.267,-1.917
1869,2020-08-17_23:55:53,7.467,-73.617,1684.6,-0.378,-9.667
1870,2020-08-17_23:55:53,7.548,-73.617,953.8,-0.902,-3.667
1871,2020-08-17_23:55:53,7.628,-73.617,1100.3,-0.672,-4.000
1872,2020-08-17_23:55:53,7.709,-73.617,1256.1,-0.256,-2.929
1873,2020-08-17_23:55:53,8.033,-73.617,1981.9,-0.378,-1.214
1874,2020-08-17_23:55:53,8.113,-73.617,2185.9,-2.664,5.500
1875,2020-08-17_23:55:53,8.113,-73.617,6779.9,4.671,10.795
1876,2020-08-17_23:55:53,8.194,-73.617,4391.8,4.212,5.089
1877,2020-08-17_23:55:53,8.194,-73.617,7305.7,4.523,11.585
1878,2020-08-17_23:55:53,8.275,-73.617,7833.4,1.937,6.735
1879,2020-08-17_23:55:53,8.356,-73.617,2855.8,-1.691,18.406
1880,2020-08-17_23:55:53,8.356,-73.617,5102.1,1.426,16.320
1881,2020-08-17_23:55:53,8.356,-73.617,8396.5,2.161,6.682
1882,2020-08-17_23:55:53,8.437,-73.617,3090.3,-1.145,13.516
1883,2020-08-17_23:55:53,8.437,-73.617,5458.9,1.844,12.960
1884,2020-08-17_23:55:53,8.437,-73.617,8931.4,2.840,3.731
1885,2020-08-17_23:55:53,8.518,-73.617,3346.3,-1.061,12.622
1886,2020-08-17_23:55:53,8.518,-73.617,5843.4,2.085,10.739
1887,2020-08-17_23:55:53,8.598,-73.617,3609.8,-0.401,11.400
1888,2020-08-17_23:55:53,8.598,-73.617,6234.5,2.063,13.222
1889,2020-08-17_23:55:53,6.335,-73.535,1971.7,-0.066,-3.750
1890,2020-08-17_23:55:53,6.416,-73.535,1723.3,0.000,-6.500
1891,2020-08-17_23:55:53,6.497,-73.535,1487.2,0.000,-6.750
1892,2020-08-17_23:55:53,6.577,-73.535,1268.8,-1.536,-4.750
1893,2020-08-17_23:55:53,6.658,-73.535,1070.3,-1.256,-5.707
1894,2020-08-17_23:55:53,6.658,-73.535,1885.8,-2.355,-7.014
1895,2020-08-17_23:55:53,6.739,-73.535,901.4,0.623,-5.155
1896,2020-08-17_23:55:53,6.739,-73.535,1584.0,-1.076,-5.136
1897,2020-08-17_23:55:53,6.820,-73.535,375.9,-1.047,-9.700
1898,2020-08-17_23:55:53,6.820,-73.535,772.3,-0.398,-2.186
1899,2020-08-17_23:55:53,6.820,-73.535,1351.0,1.701,-5.308
1900,2020-08-17_23:55:53,6.901,-73.535,346.1,-1.200,-14.000
1901,2020-08-17_23:55:53,6.901,-73.535,704.2,0.302,-2.153
1902,2020-08-17_23:55:53,6.901,-73.535,1227.2,2.897,-5.204
1903,2020-08-17_23:55:53,6.982,-73.535,349.6,-0.634,-5.750
1904,2020-08-17_23:55:53,6.982,-73.535,712.4,0.508,-4.300
1905,2020-08-17_23:55:53,6.982,-73.535,1243.1,3.442,-7.820
1906,2020-08-17_23:55:53,7.062,-73.535,386.0,-0.736,-2.812
1907,2020-08-17_23:55:53,7.062,-73.535,794.6,0.535,-5.195
1908,2020-08-17_23:55:53,7.062,-73.535,1390.8,3.412,-8.278
1909,2020-08-17_23:55:53,7.143,-73.535,449.4,0.413,-2.750
1910,2020-08-17_23:55:53,7.143,-73.535,934.3,1.054,-4.658
1911,2020-08-17_23:55:53,7.143,-73.535,1642.0,-0.871,-11.619
1912,2020-08-17_23:55:53,7.224,-73.535,531.6,0.438,-3.844
1913,2020-08-17_23:55:53,7.224,-73.535,1110.3,0.796,-4.868
1914,2020-08-17_23:55:53,7.224,-73.535,1956.0,-2.156,-10.143
1915,2020-08-17_23:55:53,7.305,-73.535,629.5,0.575,-3.867
1916,2020-08-17_23:55:53,7.305,-73.535,1312.6,-0.446,-7.571
1917,2020-08-17_23:55:53,7.386,-73.535,740.3,0.719,-2.258
1918,2020-08-17_23:55:53,7.386,-73.535,1534.8,-0.896,-8.600
1919,2020-08-17_23:55:53,7.467,-73.535,863.3,1.008,-1.950
1920,2020-08-17_23:55:53,7.548,-73.535,997.1,-0.385,-3.826
1921,2020-08-17_23:55:53,7.628,-73.535,1141.5,-0.287,-2.410
1922,2020-08-17_23:55:53,7.709,-73.535,1296.4,-0.627,-3.797
1923,2020-08-17_23:55:53,7.790,-73.535,1459.5,-0.640,-4.625
1924,2020-08-17_23:55:53,8.275,-73.535,2650.5,-2.524,8.917
1925,2020-08-17_23:55:53,8.275,-73.535,4788.6,0.755,9.531
1926,2020-08-17_23:55:53,8.275,-73.535,7915.6,2.402,8.273
1927,2020-08-17_23:55:53,8.356,-73.535,2883.9,-1.904,18.005
1928,2020-08-17_23:55:53,8.356,-73.535,5147.1,1.687,18.883
1929,2020-08-17_23:55:53,8.356,-73.535,8458.1,2.015,7.138
1930,2020-08-17_23:55:53,8.437,-73.535,3126.3,-1.634,13.720
1931,2020-08-17_23:55:53,8.437,-73.535,5515.2,1.734,15.048
1932,2020-08-17_23:55:53,8.437,-73.535,9009.7,2.733,3.860
1933,2020-08-17_23:55:53,8.518,-73.535,3375.1,-1.747,20.079
1934,2020-08-17_23:55:53,8.518,-73.535,5890.7,0.772,9.125
1935,2020-08-17_23:55:53,8.598,-73.535,3627.6,-0.706,14.765
1936,2020-08-17_23:55:53,8.598,-73.535,6262.9,2.618,10.636
1937,2020-08-17_23:55:53,6.658,-73.454,2187.8,-1.630,-6.875
1938,2020-08-17_23:55:53,6.739,-73.454,1926.8,-1.072,-3.864
1939,2020-08-17_23:55:53,6.820,-73.454,1740.1,2.130,-4.079
1940,2020-08-17_23:55:53,6.901,-73.454,450.0,-0.676,-7.250
1941,2020-08-17_23:55:53,6.901,-73.454,935.5,1.521,-1.812
1942,2020-08-17_23:55:53,6.901,-73.454,1645.0,3.032,-3.812
1943,2020-08-17_23:55:53,6.982,-73.454,940.7,1.801,-4.600
1944,2020-08-17_23:55:53,6.982,-73.454,1654.2,4.011,-6.043
1945,2020-08-17_23:55:53,7.062,-73.454,482.9,-0.850,-9.917
1946,2020-08-17_23:55:53,7.062,-73.454,1006.9,0.767,-3.625
1947,2020-08-17_23:55:53,7.062,-73.454,1771.8,2.380,-6.875
1948,2020-08-17_23:55:53,7.143,-73.454,537.3,-0.480,-2.667
1949,2020-08-17_23:55:53,7.143,-73.454,1122.6,1.351,-4.037
1950,2020-08-17_23:55:53,7.224,-73.454,611.0,1.040,-2.500
1951,2020-08-17_23:55:53,7.224,-73.454,1276.6,1.409,-5.917
1952,2020-08-17_23:55:53,7.305,-73.454,703.3,1.316,-2.562
1953,2020-08-17_23:55:53,7.305,-73.454,1461.4,0.322,-8.202
1954,2020-08-17_23:55:53,7.386,-73.454,808.6,1.723,-1.705
1955,2020-08-17_23:55:53,7.467,-73.454,927.2,0.710,-1.333
1956,2020-08-17_23:55:53,7.548,-73.454,1057.9,-0.345,-3.733
1957,2020-08-17_23:55:53,7.628,-73.454,1199.7,-0.223,-2.862
1958,2020-08-17_23:55:53,7.709,-73.454,1350.8,-0.571,-2.673
1959,2020-08-17_23:55:53,8.275,-73.454,2703.7,-3.707,18.297
1960,2020-08-17_23:55:53,8.275,-73.454,4870.8,-1.944,5.667
1961,2020-08-17_23:55:53,8.275,-73.454,8037.5,2.420,5.988
1962,2020-08-17_23:55:53,8.356,-73.454,2922.8,-3.360,20.452
1963,2020-08-17_23:55:53,8.356,-73.454,5208.1,0.662,14.629
1964,2020-08-17_23:55:53,8.356,-73.454,8545.3,2.910,6.604
1965,2020-08-17_23:55:53,8.437,-73.454,3167.6,-3.301,22.033
1966,2020-08-17_23:55:53,8.437,-73.454,5581.7,1.623,16.312
1967,2020-08-17_23:55:53,8.518,-73.454,3420.1,-2.375,15.500
1968,2020-08-17_23:55:53,8.598,-73.454,6353.5,2.845,1.000
1969,2020-08-17_23:55:53,6.820,-73.372,2148.9,1.972,-1.667
1970,2020-08-17_23:55:53,6.901,-73.372,1176.0,2.028,-3.136
1971,2020-08-17_23:55:53,6.901,-73.372,2070.6,3.325,-5.057
1972,2020-08-17_23:55:53,6.982,-73.372,1180.5,3.841,-6.714
1973,2020-08-17_23:55:53,6.982,-73.372,2078.7,4.818,-7.833
1974,2020-08-17_23:55:53,7.062,-73.372,592.1,0.119,-6.583
1975,2020-08-17_23:55:53,7.062,-73.372,1236.3,0.488,-6.000
1976,2020-08-17_23:55:53,7.143,-73.372,639.8,1.113,-2.271
1977,2020-08-17_23:55:53,7.143,-73.372,1333.9,2.057,-2.625
1978,2020-08-17_23:55:53,7.224,-73.372,708.0,1.037,-2.500
1979,2020-08-17_23:55:53,7.224,-73.372,1471.6,0.740,-6.947
1980,2020-08-17_23:55:53,7.305,-73.372,793.4,-0.305,-3.679
1981,2020-08-17_23:55:53,7.386,-73.372,893.7,0.180,-2.056
1982,2020-08-17_23:55:53,7.467,-73.372,1007.8,-0.830,-1.469
1983,2020-08-17_23:55:53,7.548,-73.372,1133.9,-0.103,-1.000
1984,2020-08-17_23:55:53,7.628,-73.372,1272.1,-0.378,-2.500
1985,2020-08-17_23:55:53,7.709,-73.372,1421.1,-0.375,-1.312
1986,2020-08-17_23:55:53,7.790,-73.372,1579.2,-0.529,-2.000
1987,2020-08-17_23:55:53,8.275,-73.372,8146.8,1.854,6.672
1988,2020-08-17_23:55:53,8.356,-73.372,5300.4,2.914,3.033
1989,2020-08-17_23:55:53,8.356,-73.372,8687.4,2.341,7.594
1990,2020-08-17_23:55:53,7.062,-73.291,1476.7,0.007,-7.357
1991,2020-08-17_23:55:53,7.143,-73.291,1564.2,2.649,-4.750
1992,2020-08-17_23:55:53,7.224,-73.291,818.8,-0.059,-4.143
1993,2020-08-17_23:55:53,7.224,-73.291,1688.6,-0.208,-5.935
1994,2020-08-17_23:55:53,7.305,-73.291,898.6,-0.055,-4.562
1995,2020-08-17_23:55:53,7.386,-73.291,993.5,-0.850,-2.375
1996,2020-08-17_23:55:53,7.467,-73.291,1102.6,-0.742,-3.000
1997,2020-08-17_23:55:53,7.548,-73.291,1226.0,-0.402,-1.000
1998,2020-08-17_23:55:53,7.628,-73.291,1360.9,-0.132,-1.278
1999,2020-08-17_23:55:53,8.033,-73.291,4078.7,-4.816,-0.500
2000,2020-08-17_23:55:53,7.143,-73.210,1809.9,0.000,-3.808
2001,2020-08-17_23:55:53,7.224,-73.210,1921.8,0.000,-7.375
2002,2020-08-17_23:55:53,7.305,-73.210,1016.4,-0.587,-1.292
2003,2020-08-17_23:55:53,7.386,-73.210,1107.2,-0.710,-2.500
2004,2020-08-17_23:55:53,7.467,-73.210,1212.5,-0.570,0.000
2005,2020-08-17_23:55:53,7.628,-73.210,1463.1,-0.013,-2.000
2006,2020-08-17_23:55:53,7.790,-73.210,5699.2,-2.425,-3.000
2007,2020-08-17_23:55:53,7.952,-73.210,2105.4,-2.666,15.239
2008,2020-08-17_23:55:53,7.952,-73.210,3924.6,-4.285,19.750
2009,2020-08-17_23:55:53,8.033,-73.210,2289.6,-2.520,17.278
2010,2020-08-17_23:55:53,8.033,-73.210,4219.0,-3.849,12.935
2011,2020-08-17_23:55:53,7.224,-73.128,2169.2,0.000,-2.500
2012,2020-08-17_23:55:53,7.305,-73.128,1147.7,0.261,-1.214
2013,2020-08-17_23:55:53,7.628,-73.128,1579.5,0.000,-4.000
2014,2020-08-17_23:55:53,7.709,-73.128,5590.8,-3.595,3.947
2015,2020-08-17_23:55:53,7.790,-73.128,5989.0,-2.894,1.500
2016,2020-08-17_23:55:53,7.709,-73.047,5921.2,-3.580,2.714
2017,2020-08-17_23:55:53,7.952,-73.047,2327.5,-1.905,11.767
2018,2020-08-17_23:55:53,7.952,-73.047,4284.6,-3.978,11.604
2019,2020-08-17_23:55:53,8.033,-73.047,2509.4,-2.639,9.107
2020,2020-08-17_23:55:53,8.033,-73.047,4572.0,-4.847,14.167
2021,2020-08-17_23:55:53,7.305,-72.965,4841.1,-2.660,-0.500
2022,2020-08-17_23:55:53,7.386,-72.965,5065.0,-6.924,-1.420
2023,2020-08-17_23:55:53,7.467,-72.965,5322.5,-5.286,-1.714
2024,2020-08-17_23:55:53,7.952,-72.965,2462.2,-3.761,18.635
2025,2020-08-17_23:55:53,7.952,-72.965,4492.7,-4.586,14.980
2026,2020-08-17_23:55:53,8.033,-72.965,2640.4,-5.301,20.650
2027,2020-08-17_23:55:53,8.033,-72.965,4777.6,-5.933,10.850
2028,2020-08-17_23:55:53,7.386,-72.884,5505.5,-6.436,0.000
2029,2020-08-17_23:55:53,7.952,-72.884,2604.7,-4.070,19.100
2030,2020-08-17_23:55:53,7.952,-72.884,4715.7,-4.505,19.539
2031,2020-08-17_23:55:53,8.033,-72.884,2778.9,-4.218,17.000
2032,2020-08-17_23:55:53,8.033,-72.884,4991.1,-4.418,9.900
2033,2020-08-18_00:00:53,6.658,-75.979,5652.7,0.000,12.000
2034,2020-08-18_00:00:53,6.739,-75.979,5616.1,-6.712,18.867
2035,2020-08-18_00:00:53,6.820,-75.979,5615.2,-5.438,27.034
2036,2020-08-18_00:00:53,6.901,-75.979,5609.6,-6.688,28.208
2037,2020-08-18_00:00:53,6.982,-75.979,5609.6,-5.793,18.183
2038,2020-08-18_00:00:53,7.062,-75.979,5620.7,-2.133,14.310
2039,2020-08-18_00:00:53,7.143,-75.979,5634.4,3.202,12.692
2040,2020-08-18_00:00:53,7.224,-75.979,5648.1,3.163,10.140
2041,2020-08-18_00:00:53,7.305,-75.979,5672.6,-5.902,9.923
2042,2020-08-18_00:00:53,7.386,-75.979,5700.1,-4.690,12.286
2043,2020-08-18_00:00:53,6.658,-75.897,5358.2,-4.998,13.050
2044,2020-08-18_00:00:53,6.739,-75.897,5332.4,-5.785,15.009
2045,2020-08-18_00:00:53,6.820,-75.897,5280.8,-5.503,18.018
2046,2020-08-18_00:00:53,6.901,-75.897,5282.7,-6.458,20.975
2047,2020-08-18_00:00:53,6.982,-75.897,5282.7,-6.604,20.700
2048,2020-08-18_00:00:53,7.062,-75.897,5293.5,-6.408,21.550
2049,2020-08-18_00:00:53,7.143,-75.897,5317.6,-3.287,19.574
2050,2020-08-18_00:00:53,7.224,-75.897,5336.5,-0.213,16.586
2051,2020-08-18_00:00:53,7.305,-75.897,5404.8,-5.843,11.521
2052,2020-08-18_00:00:53,7.386,-75.897,5475.7,-5.769,10.333
2053,2020-08-18_00:00:53,6.820,-75.816,4975.8,-5.693,11.086
2054,2020-08-18_00:00:53,6.901,-75.816,4965.3,-6.007,14.375
2055,2020-08-18_00:00:53,6.982,-75.816,4965.3,-6.555,22.792
2056,2020-08-18_00:00:53,7.062,-75.816,4975.7,-6.420,26.025
2057,2020-08-18_00:00:53,7.143,-75.816,4988.8,-6.162,19.675
2058,2020-08-18_00:00:53,7.143,-75.816,8224.8,-3.010,4.667
2059,2020-08-18_00:00:53,7.224,-75.816,5057.2,-4.652,11.489
2060,2020-08-18_00:00:53,6.820,-75.734,4684.9,-5.439,4.500
2061,2020-08-18_00:00:53,6.901,-75.734,4644.8,-6.065,13.831
2062,2020-08-18_00:00:53,6.982,-75.734,4657.4,-7.091,19.483
2063,2020-08-18_00:00:53,7.062,-75.734,4654.4,-5.742,15.030
2064,2020-08-18_00:00:53,7.143,-75.734,4710.9,-5.445,14.481
2065,2020-08-18_00:00:53,6.901,-75.653,4359.0,-5.924,16.690
2066,2020-08-18_00:00:53,6.901,-75.653,7326.1,-6.488,6.936
2067,2020-08-18_00:00:53,6.982,-75.653,4359.0,-7.206,19.692
2068,2020-08-18_00:00:53,6.982,-75.653,7323.7,-5.320,4.429
2069,2020-08-18_00:00:53,7.062,-75.653,4370.4,-4.433,16.705
2070,2020-08-18_00:00:53,7.143,-75.653,4396.0,-4.542,7.167
2071,2020-08-18_00:00:53,7.224,-75.653,4421.8,-4.608,7.789
2072,2020-08-18_00:00:53,6.658,-75.571,4134.2,-6.783,17.429
2073,2020-08-18_00:00:53,6.658,-75.571,7006.9,-7.135,4.625
2074,2020-08-18_00:00:53,6.739,-75.571,4103.4,-6.785,15.323
2075,2020-08-18_00:00:53,6.739,-75.571,6962.3,-7.132,7.567
2076,2020-08-18_00:00:53,6.820,-75.571,4079.6,-5.112,8.000
2077,2020-08-18_00:00:53,6.820,-75.571,6927.9,-6.658,3.750
2078,2020-08-18_00:00:53,6.901,-75.571,4070.2,-5.663,17.139
2079,2020-08-18_00:00:53,6.901,-75.571,6907.3,-5.445,11.775
2080,2020-08-18_00:00:53,6.982,-75.571,4070.2,-7.024,16.475
2081,2020-08-18_00:00:53,6.982,-75.571,6907.3,-5.408,7.090
2082,2020-08-18_00:00:53,7.062,-75.571,4079.6,-4.348,13.434
2083,2020-08-18_00:00:53,7.062,-75.571,6925.6,-2.748,5.510
2084,2020-08-18_00:00:53,7.143,-75.571,6949.2,-2.825,4.000
2085,2020-08-18_00:00:53,6.577,-75.490,3901.9,-5.477,16.750
2086,2020-08-18_00:00:53,6.577,-75.490,6670.8,-5.231,7.636
2087,2020-08-18_00:00:53,6.658,-75.490,3863.0,-5.332,21.247
2088,2020-08-18_00:00:53,6.658,-75.490,6610.0,-5.715,11.741
2089,2020-08-18_00:00:53,6.739,-75.490,3834.6,-6.548,14.419
2090,2020-08-18_00:00:53,6.739,-75.490,6572.6,-7.246,10.581
2091,2020-08-18_00:00:53,6.820,-75.490,3793.6,-6.351,21.337
2092,2020-08-18_00:00:53,6.820,-75.490,6509.4,-6.851,12.729
2093,2020-08-18_00:00:53,6.901,-75.490,3790.8,-6.216,26.594
2094,2020-08-18_00:00:53,6.901,-75.490,6500.4,-5.478,14.294
2095,2020-08-18_00:00:53,6.982,-75.490,3778.1,-6.733,20.331
2096,2020-08-18_00:00:53,6.982,-75.490,6484.9,-5.438,10.173
2097,2020-08-18_00:00:53,7.062,-75.490,3816.0,-6.193,21.083
2098,2020-08-18_00:00:53,7.062,-75.490,6539.6,-3.575,5.812
2099,2020-08-18_00:00:53,6.335,-75.408,3865.2,-7.177,3.167
2100,2020-08-18_00:00:53,6.335,-75.408,6615.7,-6.151,15.500
2101,2020-08-18_00:00:53,6.416,-75.408,3787.8,-6.401,9.700
2102,2020-08-18_00:00:53,6.416,-75.408,6500.2,-6.260,17.237
2103,2020-08-18_00:00:53,6.497,-75.408,3696.6,-3.999,13.387
